


🇨🇳央视频道,#genre#
河北｜平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
河北｜平泉综合,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8



河北｜鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd


河南｜梨园,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8
移动戏曲频道,https://dxtx.hntv.tv/live/ydxq.m3u8?txSecret=caad41b421fdab7fa0dfbaf96f59f9f0&txTime=7B2E515F&wsSecret=22c7743616983370c506332d5d034851&wsTime=1764835229

河南｜郑州上街,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
河南｜郑州巩义,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
河南｜郑州荥阳,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8
河南｜郑州新密,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
河南｜郑州新郑,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
河南｜郑州登封,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
河南｜开封新闻综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8
河南｜开封文化旅游,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8
河南｜开封杞县,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
河南｜开封通许,http://tvpull.dxhmt.cn:9081/tv/10222-1.m3u8
河南｜开封兰考,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
河南｜洛阳新安,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
河南｜洛阳嵩县,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8
河南｜洛阳汝阳,http://tvpull.dxhmt.cn:9081/tv/10326-1.m3u8
河南｜洛阳宜阳,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
河南｜洛阳伊川,http://tvpull.dxhmt.cn:9081/tv/10329-1.m3u8
河南｜洛阳偃师,http://tvpull.dxhmt.cn:9081/tv/10381-1.m3u8
河南｜平顶山宝丰,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
河南｜平顶山叶县,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
河南｜平顶山郏县,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
河南｜平顶山舞钢,http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8
河南｜安阳汤阴,http://tvpull.dxhmt.cn:9081/tv/10523-1.m3u8
河南｜安阳滑县,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
河南｜安阳内黄,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8
河南｜安阳林州,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8
河南｜鹤壁浚县,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
河南｜鹤壁淇县,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
河南｜新乡,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
河南｜新乡封丘,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
河南｜新乡长垣,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
河南｜新乡卫辉,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8
河南｜新乡辉县,http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8
河南｜焦作武陟,http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
河南｜焦作温县,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
河南｜焦作沁阳,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
河南｜焦作孟州,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
河南｜濮阳清丰,http://tvpull.dxhmt.cn:9081/tv/10922-1.m3u8
河南｜许昌建安,http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8
河南｜许昌鄢陵,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
河南｜许昌禹州,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
河南｜漯河舞阳,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
河南｜漯河临颍,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
河南｜三门峡渑池,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
河南｜三门峡义马,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
河南｜三门峡灵宝,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8
河南｜南阳方城,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
河南｜南阳镇平,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
河南｜南阳内乡,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
河南｜南阳淅川,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
河南｜南阳社旗,http://tvpull.dxhmt.cn:9081/tv/11327-1.m3u8
河南｜南阳唐河,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
河南｜南阳新野,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
河南｜南阳桐柏,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8
河南｜南阳邓州,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
河南｜商丘虞城,http://tvpull.dxhmt.cn:9081/tv/11425-1.m3u8
河南｜商丘夏邑,http://tvpull.dxhmt.cn:9081/tv/11426-1.m3u8
河南｜商丘永城,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
河南｜信阳罗山,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
河南｜信阳光山,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
河南｜信阳新县,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
河南｜信阳固始,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
河南｜信阳潢川,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
河南｜信阳淮滨,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
河南｜周口扶沟,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
河南｜周口西华,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
河南｜周口沈丘,http://tvpull.dxhmt.cn:9081/tv/11624-1.m3u8
河南｜周口郸城,http://tvpull.dxhmt.cn:9081/tv/11625-1.m3u8
河南｜周口鹿邑,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8
河南｜周口项城,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
河南｜驻马店上蔡,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8
河南｜驻马店平兴,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8
河南｜驻马店泌阳,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
河南｜驻马店新蔡,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
河南｜济源,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8


河南｜开封兰考,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
河南｜平顶山叶县,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
河南｜许昌禹州,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
河南｜三门峡义马,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
河南｜南阳淅川,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
河南｜南阳唐河,http://live.dxhmt.cn:9081/tv/11328-1.m3u8
河南｜商丘永城,http://live.dxhmt.cn:9081/tv/11481-1.m3u8
河南｜周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
河南｜周口郸城,http://live.dxhmt.cn:9081/tv/11625-1.m3u8
河南｜济源,http://live.dxhmt.cn:9081/tv/19001-1.m3u8

河南｜焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
河南｜焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8




湖北｜武汉新闻,http://stream.appwuhan.com/1tzb/sd/live.m3u8
湖北｜武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
湖北｜武汉3台,http://stream.appwuhan.com/3tzb/sd/live.m3u8
湖北｜武汉六台外语,http://stream.appwuhan.com/6tzb/sd/live.m3u8
湖北｜武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
湖北｜荆门新闻,https://stream.jmtv.com.cn/xwzh/playlist.m3u8
湖北｜荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
湖北｜荆门公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
湖北｜荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8

湖北｜咸宁崇阳,http://61.184.176.248:10500/live/live.m3u8
湖北｜十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8

湖南｜桂东,https://liveplay-srs.voc.com.cn/hls/tv/174_6ab9f8.m3u8
湖南｜桂阳,https://liveplay-srs.voc.com.cn/hls/tv/7_7c833e.m3u8
湖南｜湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8?zhund
湖南｜浏阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/184_e3af1a.m3u8
湖南｜南县,http://hnstnx.chinashadt.com:2037/live/10001.stream/chunklist_w649678981.m3u8
湖南｜南县,http://hnstnx.chinashadt.com:2037/live/10001.stream/playlist.m3u8

黑龙江｜少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江｜影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江｜影视,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8?zheild
黑龙江｜文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江｜新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江｜新闻,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8?zheild
黑龙江｜科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江｜科教,https://idclive.hljtv.com:4430/live/hljgg_hd.m3u8?zheild
黑龙江｜都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江｜都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8?zheild
黑龙江｜wy,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8?zheild
黑龙江｜哈尔滨新闻,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild
黑龙江｜哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
黑龙江｜哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8?zheild
黑龙江｜哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild
黑龙江｜七台河新闻综合,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8
黑龙江｜七台河民生社教,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8


吉林｜延边卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
吉林｜延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild
吉林｜延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild
吉林｜延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
吉林｜延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
吉林｜延边-2,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8?zjild
吉林｜延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8?zjild
吉林｜延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8?zjild
吉林｜延边敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
吉林｜白山公共,http://stream8.jlntv.cn/baishan2/playlist.m3u8

吉林｜通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8
吉林｜桦甸,http://stream10.jlntv.cn/huadian/sd/live.m3u8?zjild
吉林｜磐石,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild
吉林｜舒兰,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild
吉林｜东丰,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
吉林｜四平双辽,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild
吉林｜辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
吉林｜柳河,http://stream5.jlntv.cn/lh/sd/live.m3u8?zjild
吉林｜通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild
吉林｜龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
吉林｜德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
吉林｜长春九台,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild
吉林｜长春双阳,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8?zjild
吉林｜珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
吉林｜靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
吉林｜汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild

江苏｜南京教科,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8
江苏｜南京少儿,http://live.nbs.cn/channels/njtv/sepd/nbs23.m3u8

江苏｜南京信息,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
江苏｜南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
江苏｜南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8

江苏｜苏州,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8?zjiangsd
江苏｜苏州4K,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8

江苏｜如东新闻,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
江苏｜高邮,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8?zjiangsd
江苏｜海安,http://haian-tv-hls.cm.jstv.com/haian-tv/haaxwzh.m3u8?zjiangsd
江苏｜江宁,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8?zjiangsd
江苏｜泰州姜堰,https://jiangyan-tv-hls.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8?zjiangsd
江苏｜淮安公共,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd
江苏｜淮安影视娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd
江苏｜淮安金湖,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8?zjiangsd

江苏｜淮安涟水,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8?zjiangsd


江苏｜常熟综合,http://cstvplay.21cs.cn/cstv1/cstv1.m3u8
江苏｜常熟民生经济,http://cstvplay.21cs.cn/cstv2/cstv2.m3u8


江苏｜无锡新闻综合,http://stream.thmz.com/wxtv1/playlist.m3u8
江苏｜无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8
江苏｜无锡都市资讯,http://stream.thmz.com/wxtv3/playlist.m3u8
江苏｜无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8
江苏｜无锡经济,http://stream.thmz.com/wxtv5/playlist.m3u8
江苏｜无锡宜兴新闻,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8

江苏｜徐州沛县,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8?zjiangsd
江苏｜徐州睢宁sn,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8?zjiangsd
江苏｜徐州睢宁sh,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsh.m3u8?zjiangsd
江苏｜徐州睢宁ys,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningys.m3u8?zjiangsd
江苏｜徐州睢宁zh,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8?zjiangsd

江苏｜江阴新闻综合,http://221.228.70.101:8080/live/xinwen.m3u8
江苏｜溧水新闻,http://live.lsrmw.cn/zhpd/sd/live.m3u8
江苏｜宿迁沭阳,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8?zjiangsd
江苏｜宿迁泗阳资讯,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8?zjiangsd
江苏｜宿迁泗阳综合,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8?zjiangsd
江苏｜宿迁泗洪综合,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8?zjiangsd
江苏｜宿迁宿豫,https://suyu-tv-hls.cm.jstv.com/suyu-tv/syzhpd.m3u8?zjiangsd

江苏｜连云港,http://live.lyg1.com/zhpd/sd/live.m3u8
江苏｜连云港赣榆,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8?zjiangsd
江苏｜靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
江苏｜靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd
江苏｜靖江电视,http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
江苏｜镇江新闻,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
江苏｜镇江二套社会民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
江苏｜常州金坛,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8?zjiangsd
江苏｜常州武进新闻,http://live.wjyanghu.com/live/CH1.m3u8
江苏｜常州武进生活,https://live.wjyanghu.com/live/CH2.m3u8



内蒙古综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800

内蒙古｜经济生活,http://play1-qk.nmtv.cn/live/1686562470947181.m3u8
内蒙古｜文体娱乐,http://play1-qk.nmtv.cn/live/1686561195713372.m3u8
内蒙古｜蒙语文化,http://play1-qk.nmtv.cn/live/1686561065304370.m3u8
内蒙古｜蒙语卫视,http://play1-qk.nmtv.cn/live/1686560387346365.m3u8

内蒙古｜察右前旗新闻,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live165597544721311.m3u8
内蒙古｜鄂托克旗,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8

内蒙古｜呼和浩特新闻综合,https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=4d7342ca5cd74480526ab6d292247aff&txTime=771E8800
内蒙古｜巴彦淖尔新闻综合,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=6a4ddce077e41b976fe33619fbef2b30&txTime=771E8800
内蒙古｜鄂尔多斯新闻综合,https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=e44477052aba305cadeea45aaf1c674a&txTime=771E8800
内蒙古｜赤峰新闻综合,https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=8857087aeec2cec44d178a18550fdb8a&txTime=771E8800
内蒙古｜乌兰察布新闻综合,https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=cf5f71d0000862b18f5813607b3dfd5b&txTime=771E8800

内蒙古｜包头新闻,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=98390a77c143a68f0fd64bfe6e181dcb&txTime=771E8800

宁夏｜吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8?zningxd
宁夏｜吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8?zningxd

青海｜经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8
青海｜经视,http://stream.qhbtv.com/qhsh/playlist.m3u8

青海｜都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
青海｜都市,http://stream.qhbtv.com/qhds/playlist.m3u8

青海｜安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8
青海｜安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
青海｜西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
青海｜西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
青海｜门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
青海｜民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8?zqinghd

青海｜大通电视台,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8
青海｜湟中电视台,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
青海｜兴海综合,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
青海｜化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
青海｜贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8


山东｜教育,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8

山东｜烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
山东｜烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
山东｜烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
山东｜烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8

山东｜菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500k/tzwj_video.m3u8
山东｜菏泽经济生活,http://live.hznet.tv:1935/live/live2/500k/tzwj_video.m3u8
山东｜菏泽影视,http://live.hznet.tv:1935/live/live3/500k/tzwj_video.m3u8

山东｜济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8
山东｜济宁综合,http://lives.jnnews.tv/video/s10001-JNTV4/index.m3u8?shandd
山东｜济宁教育,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8
山东｜济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8

山东｜枣庄新闻,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
山东｜枣庄经济,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
山东｜枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8
山东｜临沂公共,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8
山东｜临沂经济,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8
山东｜临沂新闻综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8
山东｜威海新闻综合,http://l1.weihai.tv:8081/hls/969O76hb22.m3u8
山东｜潍坊青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
山东｜潍坊青州新闻综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
山东｜泰安综合,http://play.kankanlive.com/live/1680577080200944.flv
山东｜泰安综合,http://play.kankanlive.com/live/1680577080200944.m3u8


山西｜卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
山西｜卫视,http://80ec27bff7f9ae80b961481da488e302.livehwc3.cn/liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=d04ce01474da4193c8863ea281ec4759
山西｜卫视,http://live.cooltv.top/tv/tide.php?id=sxiws2

山西｜经济,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
山西｜经济,http://live.cooltv.top/tv/cutv.php?id=sxjj
山西｜经济,http://live.cooltv.top/tv/tide.php?id=sxjj
山西｜社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
山西｜社会与法治,http://live.cooltv.top/tv/cutv.php?id=sxkj
山西｜社会与法治,http://live.cooltv.top/tv/tide.php?id=sxshfz
山西｜社会与法治,http://api2.52tb.xyz/info?id=642&token=20230405tndmhg
山西｜文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
山西｜文体生活,http://live.cooltv.top/tv/tide.php?id=sxwtsh
山西｜文体生活,http://live.cooltv.top/tv/cutv.php?id=sxgg
山西｜影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
山西｜影视,http://live.cooltv.top/tv/cutv.php?id=sxys
山西｜影视,http://live.cooltv.top/tv/tide.php?id=sxys
山西｜黄河,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
山西｜黄河,http://live.cooltv.top/tv/cutv.php?id=sxhh
山西｜吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
山西｜祁县新闻综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8?zshanxd

山西｜晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
山西｜晋中新闻,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8?zshanxd
山西｜晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
山西｜晋中平遥,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8?zshanxd
山西｜晋中太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8

山西｜晋城高平,http://live.gprmt.cn/gpnews/hd/live.m3u8?zshanxd
山西｜长治壶关,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8?zshanxd
山西｜长治武乡新闻综合,http://60.220.198.84:81/0.m3u8
山西｜临汾襄汾,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8?zshanxd
山西｜临汾古县,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8?zshanxd
山西｜临汾,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd
山西｜临汾翼城,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8?zshanxd
